FMID,MarketName,Website,Facebook,Facebook_clean,Twitter,Youtube,OtherMedia,street,city,city_clean,County,State,zip,Season1Date,Season1Datecopy 1,Season1Datecopy 2,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,Credit_clean,WIC,WIC_clean,WICcash,WICcash_clean,SFMNP,SFMNP_clean,SNAP,SNAP_clean,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1018130,Kekela Farm Market,,,,,,,64-604 Mana Rd.,Waimea,WAIMEA,Hawaii,Hawaii,96743,,null,,Tue: 2:00 AM-5:00 PM;,,,,,,,-155.6287506,20.0271797,,Y,1,N,0,N,0,N,0,N,0,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,Y,N,N,N,6/20/2017 1:15:43 PM
1018052,Keller Farmers Market,http://www.kellerfarmersmarket.com,https://www.facebook.com/KellerFarmersMarket/,https://www.facebook.com/KellerFarmersMarket/,https://twitter.com/KellerFarmersM,,https://www.instagram.com/kellerfarmersmarket/,1100 Bear Creek Parkway,Keller,KELLER,Tarrant,Texas,76248,05/06/2017 to 10/28/2017,05/06/2017,10/28/2017,Sat: 8:00 AM-12:00 PM;,,,,,,,-97.227119,32.929763,,Y,1,N,0,N,0,N,0,Y,1,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,Y,N,6/9/2017 7:34:55 PM
1003093,Kelseyville Steele Winery Farmers Market,,,,,,,Highway 29 & Thomas Dr.,Kelseyville,KELSEYVILLE,Lake,California,95451,,null,,,,,,,,,-122.876,38.9971,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1012330,Kelso Bridge Market,,Kelso Bridge Market,https://www.facebook.com/Kelso Bridge Market,,,,351 Three Rivers Mall Drive,Kelso ,KELSO ,Cowlitz,Washington,98626,05/01/2016 to 08/28/2016,05/01/2016,08/28/2016,Sun: 10:00 AM-3:00 PM;,,,,,,,-122.877161,46.127435,,Y,1,N,0,N,0,N,0,N,0,-,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,7/7/2016 4:30:00 PM
1005665,Kemah Farmers and Open Air Market,http://www.kemahfarmersmarket.com,https://www.facebook.com/KemahFarmersMarket,https://www.facebook.com/KemahFarmersMarket,,,,204 FM 2094,Kemah,KEMAH,Galveston,Texas,77565,01/01/2013 to 12/31/2013,01/01/2013,12/31/2013,Sat: 8:00 AM-5:00 PM;,,,,,,,-95.0212,29.54093,Other,Y,1,N,0,N,0,N,0,N,0,-,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,7/19/2013 12:12:33 AM
1010254,Kemmerer Farmers Market,http://www.visitkemmerer.org,,,https://twitter.com/kemmerermainst,,,800 Pine Ave,Kemmerer ,KEMMERER ,Lincoln,Wyoming,83101,06/21/2014 to 09/20/2014,06/21/2014,09/20/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,-110.537704,41.794574,Local government building grounds,Y,1,N,0,N,0,N,0,N,0,-,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,N,Y,Y,N,N,N,N,Y,5/29/2014 5:06:22 PM
1001492,Kenai's Saturday Market,http://www.visitkenai.com,,,,,,11471 Kenai Spur Hwy,Kenai,KENAI,Kenai Peninsula,Alaska,99611,,null,,,,,,,,,-151.261,60.555,Local government building grounds,Y,1,Y,1,N,0,Y,1,N,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/23/2014 6:03:57 PM
1008334,Kendallville Main Street Farmer's Market,,https://www.facebook.com/#!/kendallvillefarmersmarket?fref=ts,https://www.facebook.com/#!/kendallvillefarmersmarket?fref=ts,,,,South Main Street in downtown Kendallville,Kendallville,KENDALLVILLE,Noble,Indiana,46755,06/06/2015 to 10/31/2015,06/06/2015,10/31/2015,Sat: 8:30 AM-1:00 PM;,,,,,,,-85.265532,41.443153,,Y,1,N,0,N,0,N,0,N,0,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,3/19/2015 11:34:25 AM
1004136,Kendrick-Juliaetta Farmers Market,,,,,,,Kendrick City Park,Kendrick,KENDRICK,,Idaho,83537,,null,,,,,,,,,-116.647,46.6141,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1002297,Kenilworth Farmers Market,http://kenilworthmarket.wordpress.com/,https://www.facebook.com/pages/Kenilworth-Farmers-Market/115513791856597,https://www.facebook.com/pages/Kenilworth-Farmers-Market/115513791856597,,,,800 Kenilworth Drive,Towson,TOWSON,Baltimore,Maryland,21209,05/06/2014 to 11/25/2014,05/06/2014,11/25/2014,Tue: 3:30 PM-6:30 PM;,,,,,,,-76.619285,39.410824,Private business parking lot,Y,1,Y,1,N,0,N,0,Y,1,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,4/5/2014 2:10:40 PM
1005850,Kenmore Farmers Market,,,,,,,2919 Delaware Ave at Delaware Rd.,Kenmore,KENMORE,Erie,New York,14217,,null,,,,,,,,,-78.8698,42.9633,Local government building grounds,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apr 16 2010 11:49AM
1004191,Kennebunk Farmers' Market,http://www.kennebunkfarmersmarket.org,facebook.com/KennebunkFarmersMarket,https://www.facebook.com/facebook.com/KennebunkFarmersMarket,,,,"Lafayette Center, 4 Main St",Kennebunk,KENNEBUNK,York,Maine,04043,05/02/2015 to 11/21/2015,05/02/2015,11/21/2015,Sat: 8:00 AM-;Sun: 1:00 AM-;,,,,,,,-70.542994,43.385652,,Y,1,Y,1,Y,1,Y,1,Y,1,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,4/20/2015 10:26:45 AM
1002099,Kennedy Park Farmers Market,http://www.shelbyzoey@comcast.net,,,,,," Bradford Ave in Fall River, MA",Fall River,FALL RIVER,Bristol,Massachusetts,02721,May to November,5,11,Sat:7:00 AM - 1:00 PM;,,,,,,,-71.171236,41.695283,,N,0,N,0,Y,1,Y,1,N,0,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,4/26/2012 2:46:22 PM
1001664,Kennedy Plaza Farmers Market,,https://www.facebook.com/crossroadsfarmatgrossmanns,https://www.facebook.com/crossroadsfarmatgrossmanns,,,,1 w. Chester Street,Long Beach,LONG BEACH,Nassau,New York,11561,May to November,5,11,Wed:10:00 AM - 6:00 PM;Sat:9:00 AM - 2:00 PM;,,,,,,,-73.6659437,40.5894142,Local government building grounds,Y,1,Y,1,N,0,Y,1,Y,1,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,5/17/2012 4:10:50 PM
1018119,Kennesaw Farmers Market,,Kennesaw Farmers Market,https://www.facebook.com/Kennesaw Farmers Market,,,,2820 Cherokee Street,Kennesaw ,KENNESAW ,Cobb,Georgia,30144,05/01/2017 to 10/30/2017,05/01/2017,10/30/2017,Mon: 3:30 PM-7:30 PM;,,,,,,,-84.6148266,34.0234637,,Y,1,N,0,N,0,N,0,N,0,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,6/20/2017 1:16:02 PM
1005578,Kenneth Village,,,,,,,1435 W. Kenneth Rd.,GLENDALE,GLENDALE,Los Angeles,California,,,null,,,,,,,,,-118.281,34.173,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
1006747,Kennett Community Farmers Market,,,,,,,Court House Square,Kennett,KENNETT,Dunklin,Missouri,63857,May to October,5,10,Sat:7:00 am - 12:00 pm;,,,,,,,-90.0562,36.2368,Local government building grounds,N,0,N,0,N,0,N,0,N,0,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,4/28/2011 11:16:58 AM
1001404,Kennett Square Farmer's Market,http://www.historickennettsquare.com/farmers,,,,,,101 East State Street,Kennett Square,KENNETT SQUARE,Chester,Pennsylvania,19348,January to December,1,12,Fri:2:00 pm - 6:00 pm;,,,,,,,-75.71158,39.84707,Other,Y,1,N,0,N,0,N,0,Y,1,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,5/7/2012 11:14:27 AM
1002523,Kennewick Farmers Market,,,,,,,23 West Kennewick Avenue,Kennewick,KENNEWICK,Benton,Washington,99336,,null,,,,,,,,,-119.117,46.2087,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1006527,Kenny Lake Harvest I,,,,,,,Rogue's Garden parking lot,Valdez,VALDEZ,,Alaska,99686,,null,,,,,,,,,-146.348,61.1308,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1006528,Kenny Lake Harvest II,,,,,,,Corner of Glenn and Richardson Highways,Valdez,VALDEZ,,Alaska,99686,,null,,,,,,,,,-145.476,62.1079,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1005923,Kenny's Farms,,,,,,,3443 S Market Street,,,SHASTA,California,,,null,,,,,,,,,-122.443,37.7574,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
1005386,Kenosha Farmers Market - Baker Park,,,,,,,Baker Park,Kenosha,KENOSHA,Kenosha,Wisconsin,53143,,null,,,,,,,,,-87.8206,42.5752,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1005388,Kenosha Farmers Market - Columbus Park,,,,,,,Columbus Park,Kenosha,KENOSHA,Kenosha,Wisconsin,53143,,null,,,,,,,,,-87.8342,42.5859,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1005387,Kenosha Farmers Market - Lincoln Park,,,,,,,Lincoln Park,Kenosha,KENOSHA,Kenosha,Wisconsin,53143,,null,,,,,,,,,-87.8311,42.5709,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1005389,Kenosha Farmers Market - Union Park,,,,,,,Union Park,Kenosha,KENOSHA,Kenosha,Wisconsin,53143,,null,,,,,,,,,-87.8215,42.5952,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1012126,Kenosha HarborMarket,http://kenoshaharbormarket.com,Kenosha HarborMarket ,https://www.facebook.com/Kenosha HarborMarket ,,,,2nd Avenue between 54th and 56th Streets,Kenosha ,KENOSHA,Kenosha,Wisconsin,53140,05/14/2016 to 10/15/2016,05/14/2016,10/15/2016,Sat: 9:00 AM-2:00 PM;,,,,,,,-87.813957,42.586623,,Y,1,Y,1,Y,1,Y,1,Y,1,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,6/30/2016 1:51:22 PM
1012128,Kenosha Winter HarborMarket ,http://kenoshaharbormarket.com,Kenosha HarborMarket ,https://www.facebook.com/Kenosha HarborMarket ,,,,514 - 56th Street,Kenosha ,KENOSHA,Kenosha,Wisconsin,53140,10/22/2016 to 05/06/2017,10/22/2016,05/06/2017,Sun: 9:00 AM-1:00 PM;,,,,,,,-87.818060,42.585197,,Y,1,Y,1,Y,1,Y,1,Y,1,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,6/30/2016 1:49:59 PM
1006349,Kensington Farmers Market,http://www.tok.md.gov,,,,,,Howard Ave Train Station Parking Lot,Kensington,KENSINGTON,Montgomery,Maryland,20895,01/01/2014 to ,01/01/2014,,,,,,,,,-77.072332,39.026769,,Y,1,N,0,N,0,N,0,N,0,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,5/12/2014 1:36:10 PM
1012269,Kensington Metropark Farmers Market,http://www.metroparks.com/facilities-education/kensington-farm-center/,https://www.facebook.com/KensingtonMetropark/,https://www.facebook.com/KensingtonMetropark/,,,,4570 Huron River Parkway,Milford,MILFORD,Oakland,Michigan,48380,06/03/2016 to 09/30/2016,06/03/2016,09/30/2016,Fri: 9:00 AM-2:00 PM;,,,,,,,-83.634008,42.551403,,Y,1,N,0,N,0,N,0,N,0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,2/13/2017 2:55:04 PM
1008923,Kensington YM,http://www.grownyc.org,https://www.facebook.com/BrooklynGreenmarkets,https://www.facebook.com/BrooklynGreenmarkets,,,,Ft. Hamilton Pkwy btwn E. 5th and E. 4th,Brooklyn,BROOKLYN,New York,New York,11218,07/13/2013 to 11/23/2013,07/13/2013,11/23/2013,Sat: 9:00 AM-4:00 PM;,,,,,,,-73.9500000,40.6500000,Other,Y,1,Y,1,Y,1,Y,1,Y,1,Y,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/5/2014 2:09:32 PM
1001178,Kent Farmers Market,,,,,,,Downtown Kent at 4th & Smith Steet,Kent,KENT,King,Washington,98032,,null,,,,,,,,,-122.237,47.3831,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1007469,Kent Farmers Market,,,,,,,Kent Green,Kent,KENT,Litchfield,Connecticut,06757,,null,,,,,,,,,-73.4478,41.6988,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1001890,Kent Island Farmer's Market,http://www.kentislandfarmersmarket.com,https://www.facebook.com/Kentislandfarmersmarket,https://www.facebook.com/Kentislandfarmersmarket,,,,830 Romancoke Rd,Stevensville,STEVENSVILLE,Queen Anne's,Maryland,21666,01/01/2015 to 12/31/2015,01/01/2015,12/31/2015,Thu: 3:30 PM-6:30 PM;,,,,,,,-76.339118,38.960001,,Y,1,Y,1,Y,1,Y,1,N,0,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,7/27/2015 1:59:31 PM
1002985,Kenton Farmers' Market,,,,,,,Columbus St at N. Detroit St,Kenton,KENTON,Hardin,Ohio,43326,May to September,5,9,Sat:9:00 AM - 12:00 PM;,,,,,,,-83.609734,40.648150,Closed-off public street,N,0,N,0,N,0,N,0,N,0,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/14/2012 1:33:12 PM
1010867,Kentwood Farmers Market,http://www.ci.kentwood.mi.us/cityhall/Departments/recreation/Farmers-Market.asp,https://www.facebook.com/CityofKentwoodFarmersMarket/,https://www.facebook.com/CityofKentwoodFarmersMarket/,,,,4950 Breton Rd SE,Kentwood,KENTWOOD,Kent,Michigan,49508,06/11/2016 to 10/08/2016,06/11/2016,10/08/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-85.5954701,42.8740082,,Y,1,Y,1,N,0,Y,1,Y,1,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,Y,3/18/2016 9:24:29 AM
1018630,Kenwood Community Farmers Market,http://www.communityfarmersmarkets.com,https://www.facebook.com/kenwoodcommunityfarmersmarket/,https://www.facebook.com/kenwoodcommunityfarmersmarket/,,,Instagram communitymarkets,9000 Sonoma Hwy,Kenwood ,KENWOOD ,Sonoma,California,95452,06/04/2017 to 09/24/2017,06/04/2017,09/24/2017,Sun: 10:00 AM-2:00 PM;,,,,,,,-122.550344,38.418994,,Y,1,Y,1,Y,1,Y,1,Y,1,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,7/8/2017 12:11:59 PM
1010632,Keokuk Farmers Market,http://www.keokukchamber.com,,,,,,River City Mall parking lot,Keokuk,KEOKUK,Lee,Iowa,52632,04/01/2015 to 10/24/2015,04/01/2015,10/24/2015,Sat: 7:00 AM-11:00 AM;,,,,,,,-91.381762,40.393557,,Y,1,Y,1,Y,1,Y,1,N,0,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,10/2/2014 4:28:54 PM
1000506,Keosauqua Farmers Market,,,,,,,"In front of M & B Repair, Hwy 1 North",Keosauqua,KEOSAUQUA,Van Buren,Iowa,52565,,null,,,,,,,,,-91.9552,40.7246,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1010150,Kernersville Farmers Market,http://www.kernersvillefarmersmarket.com,https://www.facebook.com/KernersvilleFarmersMarket,https://www.facebook.com/KernersvilleFarmersMarket,,,,134 east mountain street,kernersville,KERNERSVILLE,Forsyth,North Carolina,27284,,null,,Wed: 7:00 AM-1:00 PM;Sat: 7:00 AM-1:00 PM;,,,,,,,-80.0725130,36.1182490,Local government building grounds,Y,1,N,0,N,0,N,0,N,0,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,N,5/15/2014 12:47:34 PM
1007852,Kerr Cultural Center Farmers and Craft Market,,,,,,,6110 N. Scottsdale Road,Scottsdale,SCOTTSDALE,Mariposa,California,85250,,null,,,,,,,,,-121.414,38.4876,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1006852,Kershaw County Farmers Market,http://www.kcfarmersmarket.org,https://www.facebook.com/pages/Kershaw-County-Farmers-Market/51918425806?ref=ts,https://www.facebook.com/pages/Kershaw-County-Farmers-Market/51918425806?ref=ts,,,,631 DeKalb Street,Camden,CAMDEN,Kershaw,South Carolina,29020,04/05/2014 to 11/15/2014,04/05/2014,11/15/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,-80.6085620,34.2457470,Local government building grounds,Y,1,Y,1,Y,1,Y,1,Y,1,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,3/14/2014 3:53:31 PM
1005876,Ketchum Farmers' Market,http://www.wrfarmersmarket.org,,,,,,4th St Heritage Corridor Btwn. Walnut & East Ave.,Ketchum,KETCHUM,Blaine,Idaho,83340,June to October,6,10,Tue:2:00 PM - 6:00 PM;,,,,,,,-114.3637219,43.6825762,Closed-off public street,Y,1,N,0,N,0,N,0,N,0,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,4/26/2012 8:40:53 PM
1011734,Kewaunee County Farmers Market,http://KewCoFarmersMarket.com,Rural Enterprise Network,https://www.facebook.com/Rural Enterprise Network,,,,N6975 Hwy 42,Algoma,ALGOMA,Kewaunee,Wisconsin,54201,11/01/2015,11/01/2015,,Sun: 10:00 AM-3:00 PM;,,,,,,,-87.452972,44.576908,,Y,1,N,0,N,0,N,0,Y,1,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,N,N,N,N,11/23/2015 11:11:50 AM
1009352,Key Biscayne Farmers Market,http://themarketcompany.org,,,,,,355 Glenridge Road,Key Biscayne,KEY BISCAYNE,,Florida,33149,,null,,,,,,,,,-80.1647,25.6944,,Y,1,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1005424,Keyport Farmers Market,,,,,,,"Firemans Parking Lot,  West Front Street",Keyport,KEYPORT,Monmouth,New Jersey,07735,06/05/2014 to 10/23/2014,06/05/2014,10/23/2014,Thu: 1:00 PM-7:00 PM;,,,,,,,-74.205798,40.436183,Local government building grounds,N,0,N,0,N,0,Y,1,N,0,-,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,5/12/2014 1:38:43 PM
1009287,Keys Gate Farmer's Market ,http://www.kgfarmersmarket.com/,,,,,,888 Kingman Road,Homestead,HOMESTEAD,,Florida,33035,,null,,,,,,,,,-80.4381,25.4616,,Y,1,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1001395,Keyser Farmers Market-Fort Ashby Farmers Market,,,,,,,Across from Mineral County Fairgrounds,Keyser,KEYSER,Mineral,West Virginia,26726,,null,,,,,,,,,-78.7613,39.4967,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1007390,Kiel Farmers Market,,,,,,,4th and Paine St.,Kiel,KIEL,Manitowoc,Wisconsin,,,null,,,,,,,,,-88.0343,43.9136,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
1002937,Kilauea Neighborhood Center (Sunshine Markets),,,,,,,Kenecke off Lighthouse Road,Kilauea,KILAUEA,Kauai,Hawaii,96754,,null,,,,,,,,,-159.406,22.2112,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1010113,Killearn Farmers Market,,,,,,,4819 Kerry Forest Pkwy,Tallahassee ,TALLAHASSEE,Leon,Florida,32309,01/01/2014 to 12/31/2014,01/01/2014,12/31/2014,Tue: 11:00 AM-6:00 PM;Fri: 11:00 AM-6:00 PM;,,,,,,,-84.2148431,30.5371013,Private business parking lot,N,0,N,0,N,0,N,0,N,0,N,Y,N,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,5/6/2014 10:45:13 PM
1009413,Kimball Ridge Family Market ,http://www.localharvest.org/kimball-ridge-family-market-M21835,,,,,,"Corner of Kimball & Ridgeway Ave., in the Ridgeway",Waterloo,WATERLOO,,Iowa,50702,,null,,,,,,,,,-92.357,42.4694,,Y,1,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1004245,Kinderhook Farmers Market,,,,,,,village green            green st.,kinderhook,KINDERHOOK,Columbia,New York,12106,June to September,6,9,Sat:9:00 AM - 1:00 PM;,,,,,,,-73.699830,42.396032,Closed-off public street,N,0,Y,1,Y,1,Y,1,N,0,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,5/17/2012 9:42:11 AM
1006379,King & Queen Community Development Farmers Market,http://www.kqcd.org,,,,,,120 Marsh Lane- Walkerton Boat Ramp,Walkerton,WALKERTON,King and Queen,Virginia,23177,May to September,5,9,Sat:8:30 am - 12:00 pm;,,,,,,,-77.0231,37.725,Private business parking lot,N,0,N,0,N,0,N,0,N,0,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,4/20/2011 3:21:56 PM
1000922,King City Certified Farmers Market,http://www.kingcitychamber.com,,,,,,100 & 200 Block of Broadway St.,King City,KING CITY,Monterey,California,93930,May to October,5,10,Wed:4:00 PM - 7:00 PM;,,,,,,,-121.123753,36.214155,Closed-off public street,N,0,Y,1,N,0,Y,1,Y,1,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/30/2012 12:44:55 PM
1000617,King Estate Market Place,http://www.kingestate.com,,,,,,20 Miles SW of Eugene near Lorane,Eugene,EUGENE,Hood River,Oregon,97405,,null,,,,,,,,,-121.531,45.6905,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1010636,King Farmers' Market,http://www.kingfarmersmarket.org,www.facebook.com/KingFarmersMarket,https://www.facebook.com/www.facebook.com/KingFarmersMarket,https://twitter.com/KingFarmersMkt,,https://www.instagram.com/king_farmers_market/,105 Moore Road,King ,KING ,Stokes,North Carolina,27021,04/20/2016 to 10/26/2016,04/20/2016,10/26/2016,Wed: 11:00 AM-1:00 PM;,,,,,,,-80.341586,36.276453,,Y,1,Y,1,N,0,Y,1,Y,1,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,Y,N,N,Y,6/27/2016 1:25:02 PM
1004921,King Ferry Farmers Market,http://www.kingferry.blogspot.com,,,,,,State Route 34B,King Ferry,KING FERRY,Cayuga,New York,13081,,null,,,,,,,,,-76.6175,42.6666,Local government building grounds,N,0,N,0,Y,1,N,0,N,0,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,6/27/2013 9:08:31 PM
1012698,King George Farmers' Market,http://KingerogeFarmersMarket.com,FAcebook.com/KingGeorgeFarmersMarket,https://www.facebook.com/FAcebook.com/KingGeorgeFarmersMarket,,,,10381 Ridge Road,King George ,KING GEORGE ,King George,Virginia,22485,04/30/2016 to 10/29/2016,04/30/2016,10/29/2016,Sat: 8:00 AM-12:00 PM;,,,,,,,-77.1638413,38.2577486,,Y,1,N,0,N,0,N,0,Y,1,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/18/2016 7:04:11 PM
1011182,King Street Station Farmers' Market,,https://www.facebook.com/upperkingfarmersmarket,https://www.facebook.com/upperkingfarmersmarket,,,,1755 Duke Street  (in the courtyard),Alexandria ,ALEXANDRIA,Alexandria,Virginia,22314,05/21/2015 to 09/24/2015,05/21/2015,09/24/2015,Thu: 3:00 PM-7:00 PM;,,,,,,,-77.060783,38.805003,,Y,1,N,0,N,0,N,0,N,0,-,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,5/21/2015 6:06:30 PM
